,lot_area,year_built,year_remod/add,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Grvl,alley_Pave,utilities_NoSeWa,utilities_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,bsmt_qual_Ex,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_TA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw
563,10029,1988,1989,1151.0,1164,896,2,1,4,1,8,1,2.0,0,228,0,0,192,0,211000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
564,4060,1998,1999,1405.0,1337,0,2,0,2,1,5,0,2.0,144,68,0,0,0,0,181000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
565,9020,1966,1966,1127.0,1165,0,1,1,3,1,6,0,2.0,0,129,0,0,0,0,174900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
566,11777,1966,1966,1164.0,1320,0,1,0,3,1,6,2,2.0,160,68,240,0,0,0,164500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
567,10171,2004,2004,1517.0,1535,0,2,0,3,1,7,0,2.0,0,0,0,0,0,0,214000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
568,10400,1980,1988,738.0,1277,767,2,1,3,1,7,1,2.0,28,73,0,0,0,0,185000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
569,6240,1929,1950,704.0,624,512,1,0,2,1,6,0,1.0,0,365,80,0,0,0,123000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
570,12150,1979,1979,1001.0,1299,0,2,0,2,1,5,1,2.0,84,0,222,0,0,0,183500,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
571,2645,1999,2000,776.0,764,677,2,1,2,1,5,0,2.0,206,0,0,0,0,0,174000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
572,22692,1953,1953,1073.0,1630,0,2,0,3,1,6,1,2.0,0,64,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
573,9600,1925,1990,728.0,832,809,1,1,3,1,6,1,2.0,0,0,234,0,0,0,178000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
574,13830,1997,1998,928.0,928,701,2,1,3,1,6,1,2.0,212,34,0,0,0,0,189900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
575,4435,2003,2004,848.0,848,0,1,0,1,1,4,0,2.0,140,0,0,0,0,0,144000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
576,5890,1930,2007,816.0,816,0,1,0,2,1,5,0,1.0,0,0,96,0,0,0,120500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
577,10859,1994,1995,1097.0,1097,0,1,1,3,1,6,0,2.0,392,64,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
578,5330,2000,2000,1494.0,1652,0,2,0,2,1,6,0,2.0,96,48,0,0,0,0,251000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
579,10778,1968,1968,1768.0,1768,0,2,0,4,2,8,0,0.0,0,0,0,0,0,0,136500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,6845,1955,1955,0.0,1152,0,2,0,2,2,6,0,0.0,0,0,0,0,0,0,82500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,21780,1910,1950,0.0,810,0,1,0,1,1,4,0,1.0,119,24,0,0,0,0,57625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,10307,2007,2008,1350.0,1358,0,2,0,2,1,6,1,2.0,192,26,0,0,0,0,212500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
583,4500,1998,1998,1216.0,1216,0,2,0,2,1,5,0,2.0,0,125,0,0,0,0,164000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
584,9060,1957,1957,967.0,967,671,2,0,4,1,6,0,1.0,0,21,0,0,0,0,139000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
585,2160,1999,2000,600.0,624,628,2,1,2,1,4,0,2.0,0,48,0,0,0,0,160000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
586,7669,1992,1993,828.0,883,0,1,0,2,1,5,1,2.0,100,32,0,0,0,0,149000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
587,9858,1968,1968,864.0,874,0,1,0,3,1,5,0,1.0,33,0,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
588,10300,1921,1950,576.0,902,808,2,0,3,1,9,0,2.0,12,11,64,0,0,0,140000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
589,8125,2008,2009,1836.0,1836,0,2,0,3,1,8,1,2.0,0,175,0,0,0,0,264500,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
590,14850,1957,1957,1092.0,1092,0,1,0,2,1,6,1,1.0,268,0,0,0,122,0,141000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
591,4274,2006,2007,1241.0,1241,0,1,1,1,1,4,0,2.0,0,116,0,0,0,0,199900,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
592,9650,1977,1977,1350.0,1334,0,2,0,2,1,6,1,2.0,0,16,0,0,0,0,167900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
593,14585,1960,1987,1144.0,1429,0,1,0,3,1,7,2,2.0,216,110,0,0,0,0,181900,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
594,9000,2008,2008,1566.0,1566,0,2,0,3,1,7,0,2.0,144,168,0,0,0,0,262500,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
595,13774,1977,1992,908.0,1316,972,1,2,4,1,8,2,2.0,321,72,0,0,156,0,230000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
596,5119,1999,2000,1698.0,1709,0,2,0,2,1,5,1,2.0,97,65,0,0,0,0,328900,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
597,9254,2005,2005,1721.0,1721,0,2,0,3,1,7,0,2.0,168,27,0,0,0,0,232698,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
598,10324,2008,2008,1254.0,1254,0,2,0,2,1,5,0,3.0,168,92,0,0,0,0,221800,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
599,8375,1941,1973,576.0,864,486,1,1,2,1,6,0,3.0,0,0,0,0,0,0,152400,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
600,9750,2000,2001,1630.0,1630,0,2,0,3,1,6,1,2.0,74,234,0,0,0,0,213000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
601,7632,2005,2005,784.0,831,754,2,1,3,1,7,0,2.0,100,77,0,0,0,0,184900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
602,15750,1953,1953,1165.0,1336,0,1,0,2,1,5,2,1.0,0,0,0,0,0,0,157000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
603,9240,1962,2002,864.0,1211,0,1,0,2,1,6,1,2.0,161,0,0,0,0,0,144000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
604,10400,1979,1999,1259.0,1353,0,2,0,2,1,5,1,2.0,240,141,0,0,0,0,192350,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
605,8800,1966,1966,1174.0,1200,0,2,0,3,1,6,1,2.0,0,0,0,0,0,0,163500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
606,11839,1990,1990,1475.0,1532,797,2,1,4,1,10,1,2.0,192,121,0,0,0,0,262280,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
607,9135,2002,2003,1536.0,1536,0,2,0,3,1,7,0,2.0,192,74,0,0,0,0,214000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
608,14115,1956,2004,1073.0,1811,0,1,0,2,1,6,1,2.0,0,0,280,0,0,0,230000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
609,14154,2006,2006,1063.0,1071,1101,2,1,3,1,9,1,3.0,192,62,0,0,0,0,280000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
610,6565,1957,1980,1073.0,1073,0,1,0,3,1,6,0,2.0,0,444,0,0,0,0,140000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
611,7700,1966,1966,756.0,1051,788,1,1,4,1,7,1,2.0,0,124,216,0,0,0,155000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
612,4761,1918,1950,1020.0,1020,0,1,0,2,1,5,0,0.0,0,0,105,0,0,0,64500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,12361,1993,1993,946.0,964,838,2,1,3,1,8,1,4.0,450,92,0,0,0,0,218000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
614,9720,1977,1977,995.0,1009,0,2,0,3,1,6,1,2.0,0,0,0,0,0,0,160000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
615,8640,2007,2007,1338.0,1338,0,2,0,3,1,6,0,2.0,0,141,0,0,0,0,208900,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
617,3180,2007,2007,689.0,703,689,2,0,2,1,5,0,2.0,0,102,0,0,0,0,146000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
618,14963,1996,1996,1260.0,1288,0,1,1,1,1,4,2,2.0,120,30,0,0,224,0,245500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
619,5000,1926,1950,992.0,1013,0,1,0,3,1,6,0,1.0,0,0,101,0,0,0,113000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
620,16870,2004,2005,1782.0,1782,0,2,0,3,1,7,2,3.0,99,82,0,0,0,0,296000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
621,14157,2005,2006,1922.0,1922,0,2,0,3,1,8,1,3.0,178,51,0,0,0,0,377426,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
622,12456,2006,2007,1700.0,1718,0,2,0,3,1,7,1,3.0,216,48,0,0,0,0,337500,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
624,6956,1948,1950,624.0,624,312,1,0,3,1,5,0,1.0,0,0,0,0,0,0,97900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
625,7862,2009,2009,1218.0,1218,0,2,0,2,1,4,0,2.0,0,102,0,0,0,0,208300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
626,11050,1996,1997,910.0,910,910,2,1,3,1,8,1,3.0,318,32,0,0,0,0,213000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
627,8924,1998,1999,880.0,880,844,2,1,3,1,8,0,2.0,120,155,0,0,0,0,188000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
628,9610,1958,1958,1121.0,1336,0,1,1,3,1,7,1,2.0,80,0,0,0,0,0,162000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
629,13710,1950,1950,910.0,910,648,1,1,4,1,6,0,1.0,289,0,0,0,0,0,152000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
630,12552,2004,2005,991.0,991,956,2,1,3,1,8,1,2.0,0,136,0,0,0,0,254900,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
631,14565,1994,1995,832.0,832,825,2,1,3,1,6,0,2.0,144,74,0,0,0,0,189000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
632,18559,1978,1978,2048.0,2064,0,2,0,3,1,7,2,2.0,200,0,0,0,0,0,235000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
633,10880,1950,1950,1164.0,1164,0,1,0,3,1,5,0,1.0,0,48,0,0,0,0,125000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
634,2280,1975,1975,836.0,836,0,1,0,2,1,4,0,1.0,0,30,0,0,0,0,120000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
636,11841,1990,1990,816.0,816,0,1,0,3,1,5,0,0.0,0,32,0,0,0,0,118500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
637,9187,2009,2009,1766.0,1766,0,2,1,2,1,7,1,3.0,195,130,0,0,0,0,370878,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
638,6270,1949,1950,1001.0,1001,1001,2,0,4,2,8,0,3.0,0,0,0,0,0,0,145000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
639,15660,1939,2006,798.0,1137,817,1,1,3,1,8,2,2.0,0,119,150,0,0,0,311500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
640,3087,2006,2006,1220.0,1364,0,2,0,2,1,6,1,2.0,100,16,0,0,0,0,210250,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
641,13450,2002,2002,916.0,920,941,2,1,3,1,8,0,2.0,146,91,0,0,0,0,200000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
642,10125,1977,1977,0.0,1302,432,2,0,4,2,8,0,2.0,0,0,0,0,0,0,126000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
643,8146,1900,2003,405.0,717,322,1,0,2,1,6,0,1.0,0,0,168,0,111,0,114000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
644,9600,1910,1950,677.0,833,677,2,0,3,1,7,0,2.0,0,0,160,0,0,0,87500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
645,12328,2005,2005,1149.0,1164,1377,3,1,4,1,10,1,3.0,120,32,0,0,0,0,349265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
646,10141,2004,2004,1512.0,1512,0,2,0,3,1,6,0,3.0,210,36,0,0,0,0,203000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
647,8529,2001,2001,1454.0,1434,0,2,0,3,1,6,1,2.0,290,39,0,0,0,0,189000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
648,8127,2003,2003,812.0,812,841,2,1,3,1,6,0,2.0,0,45,0,0,0,0,209000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
649,8400,1900,1950,917.0,1090,917,2,0,3,1,8,0,1.0,0,235,0,0,0,0,160000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650,10751,1974,1974,1037.0,1037,0,1,0,2,1,5,0,2.0,136,47,0,0,0,0,129000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
651,10010,1974,1975,1389.0,1389,0,1,0,2,1,6,1,2.0,240,38,0,0,0,0,170000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
652,4280,1913,2002,440.0,694,0,1,0,2,1,4,1,1.0,0,0,34,0,0,0,90350,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
653,9600,1924,1950,572.0,572,524,1,0,2,1,5,0,0.0,0,8,128,0,0,0,79000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
